"ses","age","rate","CI_low","CI_high","ethnicity","outcome"
"5","all",119.191111001312,97.2149039995203,141.167318003104,"Mixed","poor GH"
"overall","all",68.5455853824456,62.1115367970834,74.9796339678079,"Mixed","poor GH"
"1","0-14",12.8906626942005,4.46891782170483,21.3124075666962,"Other","poor GH"
"1","15-29",6.96430199840981,1.3918022014381,12.5368017953815,"Other","poor GH"
"1","30-44",19.3440013641959,9.55476588301469,29.1332368453772,"Other","poor GH"
"1","45-59",35.4365654670533,19.5026351440889,51.3704957900177,"Other","poor GH"
"1","60-74",43.2581697641939,11.2126579958092,75.3036815325785,"Other","poor GH"
"1","75",277.919863597613,137.275591586216,418.56413560901,"Other","poor GH"
"2","0-14",1.37004175365344,-1.3151907408234,4.05527424813029,"Other","poor GH"
"2","15-29",4.78939948370099,0.0958742358866562,9.48292473151533,"Other","poor GH"
"2","30-44",19.5461018558286,8.92091509554722,30.1712886161099,"Other","poor GH"
"2","45-59",50.2873952157946,26.3827242107863,74.1920662208029,"Other","poor GH"
"2","60-74",120.100315404048,49.1268687216418,191.073762086454,"Other","poor GH"
"2","75",141.975308641975,-18.6819252083453,302.632542492296,"Other","poor GH"
"3","0-14",1.46158129175947,-1.40306540056661,4.32622798408554,"Other","poor GH"
"3","15-29",4.03110519570147,-0.530435936314647,8.59264632771758,"Other","poor GH"
"3","30-44",21.5531126241488,10.2631092562858,32.8431159920118,"Other","poor GH"
"3","45-59",87.7890380963167,54.0446383254362,121.533437867197,"Other","poor GH"
"3","60-74",76.2810832578274,23.4219607515478,129.140205764107,"Other","poor GH"
"3","75",129.62962962963,16.0063373326654,243.252921926594,"Other","poor GH"
"4","0-14",20.5504619260918,8.40613816721239,32.6947856849713,"Other","poor GH"
"4","15-29",13.3559715446281,5.07800672966652,21.6339363595896,"Other","poor GH"
"4","30-44",27.004728721747,14.8621449196308,39.1473125238632,"Other","poor GH"
"4","45-59",125.218411791052,85.4054503005416,165.031373281563,"Other","poor GH"
"4","60-74",189.978470727134,102.214507685521,277.742433768746,"Other","poor GH"
"4","75",206.349206349206,41.2384873211137,371.459925377299,"Other","poor GH"
"5","0-14",8.99169048748286,3.11722731561692,14.8661536593488,"Other","poor GH"
"5","15-29",17.0472666402361,8.42031793867964,25.6742153417926,"Other","poor GH"
"5","30-44",55.7932417461987,40.9122180928076,70.6742653995897,"Other","poor GH"
"5","45-59",140.273746085499,100.590803601555,179.956688569442,"Other","poor GH"
"5","60-74",231.843337590464,145.96894156682,317.717733614108,"Other","poor GH"
"5","75",267.901234567901,69.4408694644161,466.361599671386,"Other","poor GH"
"overall","0-14",9.36235796299601,6.06662142997274,12.6580944960193,"Other","poor GH"
"overall","15-29",9.02500669655964,6.15552257739271,11.8944908157266,"Other","poor GH"
"overall","30-44",30.1812285236208,24.6650783055303,35.6973787417112,"Other","poor GH"
"overall","45-59",81.2918046326518,68.1950407425076,94.388568522796,"Other","poor GH"
"overall","60-74",123.815237768726,95.2159025126524,152.4145730248,"Other","poor GH"
"overall","75",226.460574286661,152.484812699976,300.436335873347,"Other","poor GH"
"1","0-64",21.6184364549815,15.7982829822681,27.438589927695,"Other","poor GH"
"2","0-64",22.8870384441517,15.6101470735013,30.163929814802,"Other","poor GH"
"3","0-64",39.4118389278019,28.4876352688631,50.3360425867407,"Other","poor GH"
"4","0-64",61.7245411065233,48.9723531234894,74.4767290895573,"Other","poor GH"
"5","0-64",75.2989747149523,62.9140611024183,87.6838883274863,"Other","poor GH"
"overall","0-64",42.3628356746537,38.0637242806701,46.6619470686373,"Other","poor GH"
"1","all",46.661660816077,35.8079284329343,57.5153931992198,"Other","poor GH"
"2","all",47.9675483093606,34.5368815789275,61.3982150397937,"Other","poor GH"
"3","all",47.6074827178329,35.2484101684202,59.9665552672456,"Other","poor GH"
"4","all",86.7489889750141,69.9140158625732,103.583962087455,"Other","poor GH"
"5","all",106.980936459074,90.4559334141131,123.505939504035,"Other","poor GH"
"overall","all",66.7402911606525,60.5042374116392,72.9763449096658,"Other","poor GH"
NA,NA,NA,NA,NA,NA,"LLTI"
"1","0-14",33.187872211922,20.1784653601451,46.197279063699,"African","LLTI"
"1","15-29",33.4807582431216,21.500042927961,45.4614735582822,"African","LLTI"
"1","30-44",42.4501272790297,31.2313444011428,53.6689101569166,"African","LLTI"
"1","45-59",101.244314360214,66.1655937438435,136.323034976584,"African","LLTI"
"1","60-74",204.14673046252,114.677125044815,293.616335880225,"African","LLTI"
"1","75",527.777777777778,200.66373295037,854.891822605185,"African","LLTI"
"2","0-14",29.0670955882353,16.6351218947439,41.4990692817267,"African","LLTI"
"2","15-29",25.1144621368877,15.8121061154542,34.4168181583212,"African","LLTI"
"2","30-44",58.22039159242,44.174437474103,72.266345710737,"African","LLTI"
"2","45-59",160.839330094057,109.014309355257,212.664350832858,"African","LLTI"
"2","60-74",325.815701774781,195.464667858911,456.166735690651,"African","LLTI"
"2","75",699.49494949495,303.725696541541,1095.26420244836,"African","LLTI"
"3","0-14",33.5869761560694,21.1464146905601,46.0275376215786,"African","LLTI"
"3","15-29",26.2428899777879,17.5487680097838,34.9370119457921,"African","LLTI"
"3","30-44",48.7736789096522,37.1811243237969,60.3662334955074,"African","LLTI"
"3","45-59",136.667266323284,94.3144199503763,179.020112696192,"African","LLTI"
"3","60-74",358.441558441558,227.984539897369,488.898576985748,"African","LLTI"
"3","75",504.761904761905,219.171219495062,790.352590028748,"African","LLTI"
"4","0-14",16.8765767896563,9.08013935141772,24.6730142278948,"African","LLTI"
"4","15-29",29.2878493388697,20.4303540987157,38.1453445790237,"African","LLTI"
"4","30-44",51.5302910909398,40.7639198540637,62.296662327816,"African","LLTI"
"4","45-59",154.614750594524,115.162388591369,194.06711259768,"African","LLTI"
"4","60-74",369.85766758494,243.667433014283,496.047902155598,"African","LLTI"
"4","75",609.78835978836,290.367552420583,929.209167156136,"African","LLTI"
"5","0-14",43.5964361804929,36.8622341396676,50.3306382213182,"African","LLTI"
"5","15-29",33.3976292765191,27.1564395053609,39.6388190476773,"African","LLTI"
"5","30-44",85.4430802442083,76.6655103656422,94.2206501227743,"African","LLTI"
"5","45-59",180.30090645734,152.007600108248,208.594212806433,"African","LLTI"
"5","60-74",428.113891528526,323.227915443876,532.999867613175,"African","LLTI"
"5","75",767.837101170435,439.433782935188,1096.24041940568,"African","LLTI"
"overall","0-14",35.6230325052984,31.2334954699066,40.0125695406901,"African","LLTI"
"overall","15-29",30.1367513067215,26.3631024752798,33.9104001381633,"African","LLTI"
"overall","30-44",65.65243786057,60.5700250901451,70.734850630995,"African","LLTI"
"overall","45-59",154.704049767607,137.858807222774,171.54929231244,"African","LLTI"
"overall","60-74",344.386286606669,292.617321895596,396.155251317742,"African","LLTI"
"overall","75",638.492063492063,487.838624801331,789.145502182796,"African","LLTI"
"1","0-64",62.2363192459938,52.3096507837258,72.1629877082619,"African","LLTI"
"2","0-64",84.8457580133632,71.8205573450613,97.8709586816651,"African","LLTI"
"3","0-64",70.2524773605771,59.8735278143509,80.6314269068032,"African","LLTI"
"4","0-64",78.4798367168652,68.0858029256111,88.8738705081193,"African","LLTI"
"5","0-64",111.106073700552,103.51068537205,118.701462029054,"African","LLTI"
"overall","0-64",88.044644124915,83.6343917951904,92.4548964546397,"African","LLTI"
"1","all",121.810763308815,103.606649909214,140.014876708415,"African","LLTI"
"2","all",170.667145361185,146.271119179191,195.063171543179,"African","LLTI"
"3","all",152.553244275265,132.017917951103,173.088570599426,"African","LLTI"
"4","all",165.992826998635,145.57918218037,186.406471816899,"African","LLTI"
"5","all",207.041663393633,193.331147829777,220.752178957489,"African","LLTI"
"overall","all",170.434719647686,162.337677802205,178.531761493167,"African","LLTI"
"1","0-14",24.8500068372952,17.3346439053022,32.3653697692881,"Indian","LLTI"
"1","15-29",29.52551822824,22.1161581240749,36.9348783324051,"Indian","LLTI"
"1","30-44",41.3884830125222,33.0657531785337,49.7112128465106,"Indian","LLTI"
"1","45-59",132.790569393803,111.324295972963,154.256842814643,"Indian","LLTI"
"1","60-74",331.025649501937,284.917558435315,377.13374056856,"Indian","LLTI"
"1","75",640.428113202734,529.481641789145,751.374584616324,"Indian","LLTI"
"2","0-14",26.5617384549775,17.3587347284452,35.7647421815097,"Indian","LLTI"
"2","15-29",31.1131132616962,23.7181315444009,38.5080949789915,"Indian","LLTI"
"2","30-44",69.2117888219203,56.9303782654458,81.4931993783948,"Indian","LLTI"
"2","45-59",203.625555986171,171.254372295992,235.99673967635,"Indian","LLTI"
"2","60-74",403.736537496645,336.130440905342,471.342634087949,"Indian","LLTI"
"2","75",696.416905372129,546.593953380155,846.239857364104,"Indian","LLTI"
"3","0-14",30.7559880837732,20.8459137297472,40.6660624377992,"Indian","LLTI"
"3","15-29",23.7464274942912,17.7378627149101,29.7549922736722,"Indian","LLTI"
"3","30-44",55.3945125798413,44.136198452914,66.6528267067685,"Indian","LLTI"
"3","45-59",194.621552925929,158.895371535668,230.34773431619,"Indian","LLTI"
"3","60-74",410.220565392979,327.730106946392,492.711023839567,"Indian","LLTI"
"3","75",714.83451536643,548.560482416717,881.108548316144,"Indian","LLTI"
"4","0-14",30.341198577446,19.8287027914871,40.8536943634048,"Indian","LLTI"
"4","15-29",30.3061656278325,22.1470864321299,38.4652448235351,"Indian","LLTI"
"4","30-44",53.041621409941,41.5611966616595,64.5220461582224,"Indian","LLTI"
"4","45-59",238.610970860682,195.374964910118,281.846976811246,"Indian","LLTI"
"4","60-74",423.956269718982,336.850192263007,511.062347174956,"Indian","LLTI"
"4","75",700.174825174825,504.129476571356,896.220173778295,"Indian","LLTI"
"5","0-14",32.0405379619927,19.7247779843365,44.356297939649,"Indian","LLTI"
"5","15-29",28.0728655152707,19.0273364355633,37.1183945949781,"Indian","LLTI"
"5","30-44",61.9319569829786,47.724986949141,76.1389270168161,"Indian","LLTI"
"5","45-59",312.282814152623,259.009562001842,365.556066303403,"Indian","LLTI"
"5","60-74",522.276334776335,409.916939666695,634.635729885974,"Indian","LLTI"
"5","75",729.318604318604,525.113147501535,933.524061135673,"Indian","LLTI"
"overall","0-14",28.1048152837175,23.8675517646223,32.3420788028126,"Indian","LLTI"
"overall","15-29",28.2389801331503,24.9254189253154,31.5525413409851,"Indian","LLTI"
"overall","30-44",54.8656770871222,49.8788724150389,59.8524817592054,"Indian","LLTI"
"overall","45-59",196.885555322832,181.887569068911,211.883541576753,"Indian","LLTI"
"overall","60-74",391.102152097758,359.911832315119,422.292471880398,"Indian","LLTI"
"overall","75",679.894784363383,611.53542212145,748.254146605317,"Indian","LLTI"
"1","0-64",74.4989114866063,67.2612075557409,81.7366154174717,"Indian","LLTI"
"2","0-64",102.149195334357,92.3566655753285,111.941725093386,"Indian","LLTI"
"3","0-64",96.4312715911613,86.1203770264455,106.742166155877,"Indian","LLTI"
"4","0-64",109.250872264273,97.1088001029719,121.392944425574,"Indian","LLTI"
"5","0-64",140.894325824293,124.843560730601,156.945090917985,"Indian","LLTI"
"overall","0-64",97.3379026746527,92.8006920016794,101.875113347626,"Indian","LLTI"
"1","all",157.107434883272,145.220125421443,168.9947443451,"Indian","LLTI"
"2","all",194.92037882969,179.245214035578,210.595543623802,"Indian","LLTI"
"3","all",192.351376006408,174.961581121067,209.741170891749,"Indian","LLTI"
"4","all",202.915470942106,183.601110892922,222.22983099129,"Indian","LLTI"
"5","all",238.567535248659,215.188346400266,261.946724097052,"Indian","LLTI"
"overall","all",186.769980301571,179.533622689017,194.006337914125,"Indian","LLTI"
"1","0-14",32.0814131181953,21.4530212455168,42.7098049908738,"Other Asian","LLTI"
"1","15-29",30.2503849275868,21.4120035108709,39.0887663443028,"Other Asian","LLTI"
"1","30-44",52.8632634902061,42.3432524766285,63.3832745037838,"Other Asian","LLTI"
"1","45-59",103.792886252774,81.1895174853403,126.396255020207,"Other Asian","LLTI"
"1","60-74",310.024665257223,243.327820047325,376.721510467121,"Other Asian","LLTI"
"1","75",529.961855543251,346.34281495404,713.580896132462,"Other Asian","LLTI"
"2","0-14",24.6658420094148,13.8557587576384,35.4759252611913,"Other Asian","LLTI"
"2","15-29",33.8912887339098,24.7670163920982,43.0155610757215,"Other Asian","LLTI"
"2","30-44",47.2131468638534,35.8227443520746,58.6035493756322,"Other Asian","LLTI"
"2","45-59",146.950356156814,112.768978738203,181.131733575426,"Other Asian","LLTI"
"2","60-74",331.384015594542,246.100390860834,416.66764032825,"Other Asian","LLTI"
"2","75",629.62962962963,346.518822598402,912.740436660858,"Other Asian","LLTI"
"3","0-14",26.7958277309212,15.0522542311415,38.539401230701,"Other Asian","LLTI"
"3","15-29",31.2775663321046,22.5200086842492,40.0351239799599,"Other Asian","LLTI"
"3","30-44",49.0884692048419,37.904094200295,60.2728442093888,"Other Asian","LLTI"
"3","45-59",139.500627564415,109.306858699138,169.694396429693,"Other Asian","LLTI"
"3","60-74",394.43756668637,290.195018944413,498.680114428328,"Other Asian","LLTI"
"3","75",651.515151515152,390.859593329194,912.170709701109,"Other Asian","LLTI"
"4","0-14",39.4845459364111,27.2483832243167,51.7207086485055,"Other Asian","LLTI"
"4","15-29",37.6096900356565,27.4843431575633,47.7350369137496,"Other Asian","LLTI"
"4","30-44",56.511970999344,44.8366913689664,68.1872506297216,"Other Asian","LLTI"
"4","45-59",228.981585270398,186.948020501171,271.015150039626,"Other Asian","LLTI"
"4","60-74",396.863370547581,291.013037793159,502.713703302004,"Other Asian","LLTI"
"4","75",512.413512413512,315.451718710842,709.375306116183,"Other Asian","LLTI"
"5","0-14",42.1658205665559,30.1110286457095,54.2206124874022,"Other Asian","LLTI"
"5","15-29",39.8097842186158,29.8196114919365,49.799956945295,"Other Asian","LLTI"
"5","30-44",109.102016933274,93.1636207558771,125.040413110671,"Other Asian","LLTI"
"5","45-59",192.338031162536,155.193520206034,229.482542119037,"Other Asian","LLTI"
"5","60-74",476.696792486266,344.565610933878,608.827974038654,"Other Asian","LLTI"
"5","75",557.692307692308,284.428098309319,830.956517075296,"Other Asian","LLTI"
"overall","0-14",33.9497686143683,28.7218670412083,39.1776701875282,"Other Asian","LLTI"
"overall","15-29",34.2886159040034,30.1287647413836,38.4484670666233,"Other Asian","LLTI"
"overall","30-44",63.6225816072405,58.0845503986367,69.1606128158444,"Other Asian","LLTI"
"overall","45-59",155.978513188682,141.583084703376,170.373941673988,"Other Asian","LLTI"
"overall","60-74",365.455752411576,324.101300825074,406.810203998077,"Other Asian","LLTI"
"overall","75",560.32741205155,458.796794099076,661.858030004024,"Other Asian","LLTI"
"1","0-64",75.2066511286333,66.6963737761528,83.7169284811138,"Other Asian","LLTI"
"2","0-64",81.3298162153888,70.9314777212691,91.7281547095085,"Other Asian","LLTI"
"3","0-64",93.4953747154302,82.108924922574,104.881824508286,"Other Asian","LLTI"
"4","0-64",109.05470621739,97.0685773355658,121.040835099215,"Other Asian","LLTI"
"5","0-64",118.644041476457,107.242925651432,130.045157301482,"Other Asian","LLTI"
"overall","0-64",93.789281019356,89.0866639001693,98.4918981385426,"Other Asian","LLTI"
"1","all",141.391990924884,127.043095023025,155.740886826744,"Other Asian","LLTI"
"2","all",161.026057608944,142.396467357561,179.655647860326,"Other Asian","LLTI"
"3","all",172.140233522378,152.789666879044,191.490800165713,"Other Asian","LLTI"
"4","all",183.02507439893,164.54992291607,201.50022588179,"Other Asian","LLTI"
"5","all",204.355731841089,185.61973457111,223.091729111069,"Other Asian","LLTI"
"overall","all",167.180361427213,159.452870441551,174.907852412876,"Other Asian","LLTI"
"1","0-14",41.4735792270211,33.8935533536847,49.0536051003575,"Pakistani","LLTI"
"1","15-29",53.2698243738571,44.5993001710729,61.9403485766413,"Pakistani","LLTI"
"1","30-44",98.5122154529459,86.0489295912796,110.975501314612,"Pakistani","LLTI"
"1","45-59",245.763254142414,220.755304561814,270.771203723013,"Pakistani","LLTI"
"1","60-74",525.995739710025,472.254657436714,579.736821983337,"Pakistani","LLTI"
"1","75",789.371404332034,668.926755825921,909.816052838147,"Pakistani","LLTI"
"2","0-14",42.4652156191457,34.8032460822783,50.1271851560131,"Pakistani","LLTI"
"2","15-29",62.2868825598847,53.2127441642006,71.3610209555687,"Pakistani","LLTI"
"2","30-44",121.235342692476,107.400751594661,135.069933790291,"Pakistani","LLTI"
"2","45-59",331.427708073354,301.716319016109,361.1390971306,"Pakistani","LLTI"
"2","60-74",604.191984955926,538.705877796546,669.678092115306,"Pakistani","LLTI"
"2","75",683.697176605326,567.936920674702,799.457432535951,"Pakistani","LLTI"
"3","0-14",48.4650754763259,40.4081455899794,56.5220053626723,"Pakistani","LLTI"
"3","15-29",58.8918212325884,49.9599009044356,67.8237415607412,"Pakistani","LLTI"
"3","30-44",124.741700891354,110.966292733644,138.517109049064,"Pakistani","LLTI"
"3","45-59",329.554942007771,297.538083618712,361.571800396831,"Pakistani","LLTI"
"3","60-74",594.968115551306,522.925223631043,667.011007471569,"Pakistani","LLTI"
"3","75",713.051994301994,585.473149064898,840.630839539091,"Pakistani","LLTI"
"4","0-14",42.2024036443592,34.3865527310431,50.0182545576753,"Pakistani","LLTI"
"4","15-29",58.4329274282522,49.4069800432501,67.4588748132544,"Pakistani","LLTI"
"4","30-44",140.930210528743,125.631902832209,156.228518225276,"Pakistani","LLTI"
"4","45-59",376.008243449951,340.09088330116,411.925603598742,"Pakistani","LLTI"
"4","60-74",575.626783025425,503.548232985229,647.70533306562,"Pakistani","LLTI"
"4","75",725.965336514713,604.842946380679,847.087726648747,"Pakistani","LLTI"
"5","0-14",49.1386632855724,40.6590397009281,57.6182868702167,"Pakistani","LLTI"
"5","15-29",70.2427142631499,59.1486924492411,81.3367360770587,"Pakistani","LLTI"
"5","30-44",172.921855355681,155.466555949928,190.377154761433,"Pakistani","LLTI"
"5","45-59",447.65170786375,402.524087125051,492.779328602448,"Pakistani","LLTI"
"5","60-74",672.64635173345,583.150065281444,762.142638185456,"Pakistani","LLTI"
"5","75",644.632968068811,509.176116420477,780.089819717145,"Pakistani","LLTI"
"overall","0-14",44.735035876029,41.1937120307228,48.2763597213352,"Pakistani","LLTI"
"overall","15-29",60.3754720961007,56.2125052679814,64.5384389242201,"Pakistani","LLTI"
"overall","30-44",130.59905474655,124.103707156137,137.094402336964,"Pakistani","LLTI"
"overall","45-59",333.57800915962,319.155540950361,348.000477368878,"Pakistani","LLTI"
"overall","60-74",583.834132258364,553.457027806088,614.211236710639,"Pakistani","LLTI"
"overall","75",713.115752506855,658.039397916831,768.192107096879,"Pakistani","LLTI"
"1","0-64",140.887531936394,132.08020955739,149.694854315398,"Pakistani","LLTI"
"2","0-64",179.469397812415,169.315147299027,189.623648325803,"Pakistani","LLTI"
"3","0-64",181.386916039019,170.721028050189,192.05280402785,"Pakistani","LLTI"
"4","0-64",191.300672765939,180.041698790032,202.559646741846,"Pakistani","LLTI"
"5","0-64",235.838655512945,222.014386397682,249.662924628207,"Pakistani","LLTI"
"overall","0-64",180.788172316005,176.019370966505,185.556973665506,"Pakistani","LLTI"
"1","all",244.367186650834,231.584933158737,257.149440142932,"Pakistani","LLTI"
"2","all",271.714987766245,258.113368678342,285.316606854149,"Pakistani","LLTI"
"3","all",273.535711139381,259.25819802081,287.813224257952,"Pakistani","LLTI"
"4","all",283.265829434193,268.443602987384,298.088055881002,"Pakistani","LLTI"
"5","all",316.375856743938,299.449044874155,333.302668613721,"Pakistani","LLTI"
"overall","all",273.392661005994,267.029827202266,279.755494809722,"Pakistani","LLTI"
"1","0-14",31.7116217706442,27.4428924858476,35.9803510554409,"Asian (total)","LLTI"
"1","15-29",33.484332400543,29.774813683043,37.193851118043,"Asian (total)","LLTI"
"1","30-44",59.6098092781954,54.3101531783991,64.9094653779917,"Asian (total)","LLTI"
"1","45-59",160.702111856597,149.177949340355,172.226274372838,"Asian (total)","LLTI"
"1","60-74",387.392989876999,359.923337132747,414.862642621252,"Asian (total)","LLTI"
"1","75",654.322563322972,589.383251192468,719.261875453476,"Asian (total)","LLTI"
"2","0-14",32.8569625244321,28.1476804957842,37.5662445530799,"Asian (total)","LLTI"
"2","15-29",35.4005317969023,31.7334857461057,39.0675778476989,"Asian (total)","LLTI"
"2","30-44",74.8048000371888,68.3629193397217,81.2466807346559,"Asian (total)","LLTI"
"2","45-59",223.143585140905,207.651733234336,238.635437047474,"Asian (total)","LLTI"
"2","60-74",452.392815834532,416.783146096971,488.002485572093,"Asian (total)","LLTI"
"2","75",639.811190439384,568.702983402547,710.919397476221,"Asian (total)","LLTI"
"3","0-14",38.0256876010821,32.8203579733323,43.2310172288319,"Asian (total)","LLTI"
"3","15-29",34.5862918276667,30.9524796948484,38.220103960485,"Asian (total)","LLTI"
"3","30-44",75.9525522350456,69.4801928039766,82.4249116661146,"Asian (total)","LLTI"
"3","45-59",225.497484207319,208.910760226481,242.084208188156,"Asian (total)","LLTI"
"3","60-74",460.037478709237,419.63326735622,500.441690062254,"Asian (total)","LLTI"
"3","75",673.714331446274,592.136298108232,755.292364784315,"Asian (total)","LLTI"
"4","0-14",35.9746933905268,30.9511277759627,40.998259005091,"Asian (total)","LLTI"
"4","15-29",38.1004605274003,34.0143972987248,42.1865237560758,"Asian (total)","LLTI"
"4","30-44",83.1122672866674,76.2224561528929,90.0020784204419,"Asian (total)","LLTI"
"4","45-59",273.199804666105,253.608282737711,292.791326594499,"Asian (total)","LLTI"
"4","60-74",482.463772786353,439.701737250866,525.225808321841,"Asian (total)","LLTI"
"4","75",698.207229195723,615.535475412037,780.878982979409,"Asian (total)","LLTI"
"5","0-14",40.5720543555634,35.3172403531193,45.8268683580076,"Asian (total)","LLTI"
"5","15-29",43.6939849586301,39.0010165673011,48.3869533499591,"Asian (total)","LLTI"
"5","30-44",113.408701481625,105.153542042755,121.663860920495,"Asian (total)","LLTI"
"5","45-59",300.099892078077,277.963258327853,322.236525828302,"Asian (total)","LLTI"
"5","60-74",525.692100067678,475.296641570438,576.087558564919,"Asian (total)","LLTI"
"5","75",634.545170514362,546.822346270499,722.267994758225,"Asian (total)","LLTI"
"overall","0-14",35.5276679720758,33.3579855021008,37.6973504420509,"Asian (total)","LLTI"
"overall","15-29",36.6683671580096,34.9180736694129,38.4186606466063,"Asian (total)","LLTI"
"overall","30-44",80.053454625198,77.0972482739167,83.0096609764794,"Asian (total)","LLTI"
"overall","45-59",224.973468081293,217.731308317153,232.215627845434,"Asian (total)","LLTI"
"overall","60-74",447.172413210893,430.576588568586,463.768237853199,"Asian (total)","LLTI"
"overall","75",660.051016222776,625.935955232897,694.166077212654,"Asian (total)","LLTI"
"1","0-64",91.9304599793265,87.9274395765052,95.9334803821479,"Asian (total)","LLTI"
"2","0-64",118.589494840458,113.523458975816,123.655530705101,"Asian (total)","LLTI"
"3","0-64",119.61722148266,114.333755164332,124.900687800989,"Asian (total)","LLTI"
"4","0-64",135.36622413983,129.444001642068,141.288446637592,"Asian (total)","LLTI"
"5","0-64",157.471280250351,150.813472634567,164.129087866134,"Asian (total)","LLTI"
"overall","0-64",119.91113292814,117.590435124791,122.231830731489,"Asian (total)","LLTI"
"1","all",178.906435514803,172.408455538394,185.404415491211,"Asian (total)","LLTI"
"2","all",204.759447782119,197.162972616163,212.355922948074,"Asian (total)","LLTI"
"3","all",210.474442373888,202.308484718085,218.640400029692,"Asian (total)","LLTI"
"4","all",227.912679422461,219.152159049922,236.673199795,"Asian (total)","LLTI"
"5","all",242.755499601849,233.445909012376,252.065090191321,"Asian (total)","LLTI"
"overall","all",207.819949922862,204.310008272278,211.329891573446,"Asian (total)","LLTI"
"1","0-14",30.5510445926966,19.0273358519565,42.0747533334368,"White Irish","LLTI"
"1","15-29",29.405693187875,22.9620049627621,35.8493814129879,"White Irish","LLTI"
"1","30-44",43.2410605014518,36.3211767594716,50.1609442434321,"White Irish","LLTI"
"1","45-59",101.138703855958,89.8982129100465,112.37919480187,"White Irish","LLTI"
"1","60-74",269.393859116896,246.283827949308,292.503890284483,"White Irish","LLTI"
"1","75",622.679385490921,569.056806296665,676.301964685177,"White Irish","LLTI"
"2","0-14",43.6069229322866,28.7288541074296,58.4849917571437,"White Irish","LLTI"
"2","15-29",32.6346576328813,25.6557490598436,39.6135662059189,"White Irish","LLTI"
"2","30-44",65.9317788184161,56.5814647121757,75.2820929246565,"White Irish","LLTI"
"2","45-59",150.621159853646,135.040463843284,166.201855864008,"White Irish","LLTI"
"2","60-74",323.128263292025,296.670950825547,349.585575758502,"White Irish","LLTI"
"2","75",658.848232734408,603.836202002014,713.860263466801,"White Irish","LLTI"
"3","0-14",26.6300750220653,13.5815780348534,39.6785720092772,"White Irish","LLTI"
"3","15-29",44.4006811769835,36.2141767273756,52.5871856265914,"White Irish","LLTI"
"3","30-44",74.266822313712,63.5938235067463,84.9398211206777,"White Irish","LLTI"
"3","45-59",177.862160070834,160.255028081601,195.469292060067,"White Irish","LLTI"
"3","60-74",380.785597624579,352.186320973029,409.384874276129,"White Irish","LLTI"
"3","75",679.385136643512,627.316613679646,731.453659607379,"White Irish","LLTI"
"4","0-14",57.6480542653223,36.2953085128543,79.0008000177903,"White Irish","LLTI"
"4","15-29",43.0014159713991,34.3994993031949,51.6033326396034,"White Irish","LLTI"
"4","30-44",126.018936205921,110.141652057897,141.896220353946,"White Irish","LLTI"
"4","45-59",241.838025601793,219.493742631479,264.182308572106,"White Irish","LLTI"
"4","60-74",433.31041291629,403.884854314977,462.735971517603,"White Irish","LLTI"
"4","75",693.113163958779,644.963229043715,741.263098873843,"White Irish","LLTI"
"5","0-14",51.5910000421248,32.8141370062887,70.3678630779608,"White Irish","LLTI"
"5","15-29",84.5989560369784,69.7683776618466,99.4295344121101,"White Irish","LLTI"
"5","30-44",175.369243789711,155.590529872296,195.147957707127,"White Irish","LLTI"
"5","45-59",326.506797330276,300.381292401737,352.632302258814,"White Irish","LLTI"
"5","60-74",514.593534458485,483.09063815922,546.096430757751,"White Irish","LLTI"
"5","75",757.921198815495,711.362776392775,804.479621238215,"White Irish","LLTI"
"overall","0-14",40.6665210441599,33.7552282617626,47.5778138265573,"White Irish","LLTI"
"overall","15-29",42.2508856670348,38.5400712370174,45.9617000970521,"White Irish","LLTI"
"overall","30-44",85.5513576635861,80.4276981491518,90.6750171780204,"White Irish","LLTI"
"overall","45-59",185.752359482887,177.830347899263,193.67437106651,"White Irish","LLTI"
"overall","60-74",385.338684003989,372.810208176455,397.867159831523,"White Irish","LLTI"
"overall","75",690.747855740464,667.983775564475,713.511935916454,"White Irish","LLTI"
"1","0-64",64.1391492372405,59.4671581787653,68.8111402957157,"White Irish","LLTI"
"2","0-64",91.6342835897421,85.5799723446503,97.6885948348339,"White Irish","LLTI"
"3","0-64",99.7095283667715,93.2025182153565,106.216538518187,"White Irish","LLTI"
"4","0-64",142.648974792467,134.069622779377,151.228326805557,"White Irish","LLTI"
"5","0-64",189.216784589238,179.153080366071,199.280488812406,"White Irish","LLTI"
"overall","0-64",109.4380039306,106.3818934482,112.494114412999,"White Irish","LLTI"
"1","all",140.123146584449,133.274339235988,146.97195393291,"White Irish","LLTI"
"2","all",169.694029571974,161.835037318628,177.553021825319,"White Irish","LLTI"
"3","all",187.691658504306,179.550893955587,195.832423053025,"White Irish","LLTI"
"4","all",226.036016535506,217.076464330117,234.995568740895,"White Irish","LLTI"
"5","all",279.064806821853,269.239584788558,288.890028855148,"White Irish","LLTI"
"overall","all",195.266000251124,191.614471783105,198.917528719142,"White Irish","LLTI"
"1","0-14",29.9160021723721,26.8214028734025,33.0106014713416,"White British","LLTI"
"1","15-29",45.1393811078287,42.1101725453996,48.1685896702578,"White British","LLTI"
"1","30-44",53.7641835674227,51.0542087781666,56.4741583566789,"White British","LLTI"
"1","45-59",105.160586674334,101.550710614216,108.770462734452,"White British","LLTI"
"1","60-74",240.729847640925,234.180555653028,247.279139628823,"White British","LLTI"
